project,commit,hash,message,antipattern,keyword
"PX4-Autopilot
"," #510
",[4fdce9bf2172c5e35e46079ea0de5d7209d956b4](https://github.com/PX4/PX4-Autopilot/commit/4fdce9bf2172c5e35e46079ea0de5d7209d956b4),"px4-same70xplained-v1 nsh: increase CONFIG_NFILE_DESCRIPTORS from 53 to 54

   Updated to match master
   This is needed when logger is logging to file and ulog streaming gets
   activated",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #511
",[f83df2a9a6a27b4566ed6ddd8ee433529df673a3](https://github.com/PX4/PX4-Autopilot/commit/f83df2a9a6a27b4566ed6ddd8ee433529df673a3),"Updated nuttx submodule 7.22+

  Updated to latest upstream with PX4 contrib for STM32 I2C that
  fixes an hang in driver.",X,hang

"PX4-Autopilot
"," #512
",[bb71e47ddf5106587df83273364fbf451153ae05](https://github.com/PX4/PX4-Autopilot/commit/bb71e47ddf5106587df83273364fbf451153ae05),"Updated nuttx submoulde 7.22+ w/i2c fix ==px4_firmware_nuttx-master

   Latest nuttx 7.22+ with PX4 contrib for stm32 f4 I2C hang.",X,hang

"PX4-Autopilot
"," #513
",[55da07d3c42ac48f16c7a587ab42dcc73ef507d2](https://github.com/PX4/PX4-Autopilot/commit/55da07d3c42ac48f16c7a587ab42dcc73ef507d2),"mc_att_control: fix computation of yaw weight for attitude control

Previously, the yaw weight was based on the tilt angle of the attitude
setpoint (R_sp(2, 2) == cos(tilt angle)). This makes no sense, it means
the weight is low for high tilt angles even if there is no roll-pitch error
at all.

This patch changes the weight computation to be based on the tilt angle
error: the yaw weight is 1 if there is no roll-pitch error (independent
from current tilt angle), and is reduced for higher tilt angle errors.

The weight was added in 05e9a30573f50dd271f10, without any explanation or
derivation of how and why the weight is chosen that way.

However this patch works much better in practice. The yaw control is
improved, though it can be a bit slow to converge if you do continuous &
fast roll-pitch motions (which is expected).",X,slow

"PX4-Autopilot
"," #514
",[f5d9155ab29ffbb7413bd05b0e50567447cfc3f4](https://github.com/PX4/PX4-Autopilot/commit/f5d9155ab29ffbb7413bd05b0e50567447cfc3f4),"mc_att_control params: reduce default max acro rates from 360 to 120 deg/s

360 is too fast if you just want to hover. Next step is to add expo(),
so that we still have fine-grained control at the center and high rates
at the edges.",New:Hard-coded-fine-tuning,fast

"PX4-Autopilot
"," #515
",[98893c9f4f80de7eaa194adce09cfb5717b3b8df](https://github.com/PX4/PX4-Autopilot/commit/98893c9f4f80de7eaa194adce09cfb5717b3b8df),"mc_att_control params: increase max roll/pitch/yaw rates to 1800

If you want to go to the limit of what the vehicle can do, you need to be
able to set it so large that it is guaranteed that it's never limited by
software.

Tests showed that it's not a problem to increase it to very high numbers.",General:Lack_of_documentation,increase

"PX4-Autopilot
"," #516
",[29e85edac8311ccd6de5db63c3436a9e2d12da31](https://github.com/PX4/PX4-Autopilot/commit/29e85edac8311ccd6de5db63c3436a9e2d12da31),"Revert ""param MPC_MAN_TILT_MAX: decrease maximum from 90 to 85 degrees""

This reverts commit d6df692b7a69460642f1efaad967538f8b6ef1c2.

The changes to attitude controller improve this a lot.",New:Hard-coded-fine-tuning,decrease

"PX4-Autopilot
"," #517
",[2246b54e2bf9a41afb6323434fefc7bd190e549a](https://github.com/PX4/PX4-Autopilot/commit/2246b54e2bf9a41afb6323434fefc7bd190e549a),FMUv5: Increase USB buffer to increase transfer rates,"New:Hard-coded-fine-tuning
New:Fixed_Communication_Rate",increase

"PX4-Autopilot
"," #518
",[791e420d420e005154c6c66e531bad68e2ee99f8](https://github.com/PX4/PX4-Autopilot/commit/791e420d420e005154c6c66e531bad68e2ee99f8),increase max num params per block because of ekf2,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #519
",[d096ec0b6107cea5a7c0c34e41e207f53ad66ea7](https://github.com/PX4/PX4-Autopilot/commit/d096ec0b6107cea5a7c0c34e41e207f53ad66ea7),"vdev_posix: change filemap into a static list of objects instead of pointers

to avoid dynamic memory allocations & frees (specifically in orb_exists)",X,memory

"PX4-Autopilot
"," #520
",[d930ad4e9e50007505ab8d6f8c5e2a4faf8d1b76](https://github.com/PX4/PX4-Autopilot/commit/d930ad4e9e50007505ab8d6f8c5e2a4faf8d1b76),"mavlink_orb_subscription: reduce orb_exists() check from 10Hz to 3Hz

Checking with 3Hz for new topics should be fast enough.","New:Hard-coded-fine-tuning
New:Fixed_Communication_Rate
Smith:Is_Everything_OK",fast

"PX4-Autopilot
"," #521
",[44839208f747c5b1eba95103983dacefc3281b76](https://github.com/PX4/PX4-Autopilot/commit/44839208f747c5b1eba95103983dacefc3281b76),"jmavsim_run.sh: add more aggressive GC option

This reduces memory usage by roughly 100MB on my laptop",New:Hard-coded-timing,memory

"PX4-Autopilot
"," #522
",[b569a8c2b9f6cc1a6f3b5d440f43f0519a744f08](https://github.com/PX4/PX4-Autopilot/commit/b569a8c2b9f6cc1a6f3b5d440f43f0519a744f08),fw_pos_control_l1 increase stack by 110 Bytes (#8348),New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #523
",[4f5d70bbe55af9d0a38a2c19d410789ccc7d7369](https://github.com/PX4/PX4-Autopilot/commit/4f5d70bbe55af9d0a38a2c19d410789ccc7d7369),Increase fixed-wing l1 navigation radius limit,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #524
",[66d4a1b3fd5cae58b67ace2d4a1860d06cd9937c](https://github.com/PX4/PX4-Autopilot/commit/66d4a1b3fd5cae58b67ace2d4a1860d06cd9937c),Jenkins increase timeout to 30 minutes for now,"New:Hard-coded-fine-tuning
New:Hard-coded-timing",increase

"PX4-Autopilot
"," #525
",[f63c8218e48eed6614dffc4c343a3d3ffca7f1e0](https://github.com/PX4/PX4-Autopilot/commit/f63c8218e48eed6614dffc4c343a3d3ffca7f1e0),Jenkins increase test timeout,"New:Hard-coded-fine-tuning
New:Hard-coded-timing",increase

"PX4-Autopilot
"," #526
",[fedc9abb02d8fdc558c05f3d87c5d3cb7bf30350](https://github.com/PX4/PX4-Autopilot/commit/fedc9abb02d8fdc558c05f3d87c5d3cb7bf30350),vtol_att_control increase stack by 30 Bytes (1200 -> 1230),New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #527
",[ddc544aabe80ae1266d9becf97d49c71079f2dcc](https://github.com/PX4/PX4-Autopilot/commit/ddc544aabe80ae1266d9becf97d49c71079f2dcc),Jenkinsfile parallel builds fail fast,X,fast

"PX4-Autopilot
"," #528
",[86ad2ada71360baa7d8f6817dce8416770465f9b](https://github.com/PX4/PX4-Autopilot/commit/86ad2ada71360baa7d8f6817dce8416770465f9b),"Jenkins remove fast fail

 - this saves build resources, but makes finding the actual failure rather hard (with the current blue ocean gui).",X,fast

"PX4-Autopilot
"," #529
",[eeff52cda7e7be5b1393ecaba3c4e6069c2e5590](https://github.com/PX4/PX4-Autopilot/commit/eeff52cda7e7be5b1393ecaba3c4e6069c2e5590),"uorb_graph: add .gitignore, change graph file for sitl runtime config",X,runtime

"PX4-Autopilot
"," #530
",[ec57832a8fc2e848264ecb56c402916eff0ee655](https://github.com/PX4/PX4-Autopilot/commit/ec57832a8fc2e848264ecb56c402916eff0ee655),FW land detector increase trigger time and cleanup (#8486),"New:Hard-coded-fine-tuning
New:Hard-coded-timing",increase

"PX4-Autopilot
"," #531
",[f69a6af9899a280ff6ce9960fee901defbb9bbc9](https://github.com/PX4/PX4-Autopilot/commit/f69a6af9899a280ff6ce9960fee901defbb9bbc9),Commander: increase stack to ensure enough margin remains,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #532
",[2eb3392c39cba63fa9afb7d8b471c9daad64d3fc](https://github.com/PX4/PX4-Autopilot/commit/2eb3392c39cba63fa9afb7d8b471c9daad64d3fc),PWM out sim: Increase stack as needed,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #533
",[c8a1050323c89f8e776c1ad5f3689505d7130710](https://github.com/PX4/PX4-Autopilot/commit/c8a1050323c89f8e776c1ad5f3689505d7130710),libled: allow infinite flashing mode,New:Hard-coded-fine-tuning,infinite

"PX4-Autopilot
"," #534
",[976b890c56f2028d33a86ad5f5ea19366eb49c9d](https://github.com/PX4/PX4-Autopilot/commit/976b890c56f2028d33a86ad5f5ea19366eb49c9d),commander increase stack by 90 bytes (3160 -> 3250),New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #535
",[0b9025b2d228e899625b2975efa79250efe2dcca](https://github.com/PX4/PX4-Autopilot/commit/0b9025b2d228e899625b2975efa79250efe2dcca),"px4fmu-v2: Build individual distance sensors

We are running out of flash memory in px4fmu-v2 so removing all the
distance sensors from binary and adding then individually.
Right now only LeddarOne is not being buid.",X,memory

"PX4-Autopilot
"," #536
",[4bf1980ff64ab49f50a9e57219b6032dd8b7b706](https://github.com/PX4/PX4-Autopilot/commit/4bf1980ff64ab49f50a9e57219b6032dd8b7b706),"MC_ROLL_P, MC_PITCH_P: increase maximum value to 12

- use the same value for both
- lower control latency allows increasing these gains",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #537
",[40675bd1f432490d76a5fe741572c28510f1d8c3](https://github.com/PX4/PX4-Autopilot/commit/40675bd1f432490d76a5fe741572c28510f1d8c3),"logger: fix potential semaphore counter overflow

When the timer callback is called at a higher rate than the logger can
execute the main loop (which is never the case under normal conditions),
the semaphore counter will increase unbounded, and eventually lead to
an assertion failure in NuttX.
The maximum semaphore counter is 0x7FFF, and when the logger runs at
default rate (3.5ms), the logger task must be blocked for 0x7FFF*3.5/1000
= 114 seconds continuously for an overflow to happen.

I see 2 cases where that could happen:
- the logger execution blocks somehow, or busy-loops in an inner loop
- a higher-prio task runs busy and hogs the CPU over a long period of time",X,increase

"PX4-Autopilot
"," #538
",[bf097d7fa4fcc7a1f35951e4e3180171e8bfad25](https://github.com/PX4/PX4-Autopilot/commit/bf097d7fa4fcc7a1f35951e4e3180171e8bfad25),"convergence config: increase idle speed in mc mode

- this makes sure that all motors are idling in mc mode. having this too
low can lead to a motor stopping in flight which is critical for
attitude control
- experienced loss of attitude control in RTL during descent prior to this
change

Signed-off-by: Roman <bapstroman@gmail.com>",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #539
",[5a7885610d4a70e99864cdb8e7c9bf7aaa05256c](https://github.com/PX4/PX4-Autopilot/commit/5a7885610d4a70e99864cdb8e7c9bf7aaa05256c),"fmu: fix PPM publication if RC_SERIAL_PORT is not defined

Before, the RC channel was published as fast as the fmu was running
(around 200Hz in unarmed state).

And fix code style.",X,fast

"PX4-Autopilot
"," #540
",[ff66605a8a09d4c6034dcf2988cea34038650bba](https://github.com/PX4/PX4-Autopilot/commit/ff66605a8a09d4c6034dcf2988cea34038650bba),Fix: Increase pwmsim module stack by 100 bytes again because load_mon was giving warning about low stack,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #541
",[2bcc5cf3e58a5f29ca13b025e28bb64627a5d04b](https://github.com/PX4/PX4-Autopilot/commit/2bcc5cf3e58a5f29ca13b025e28bb64627a5d04b),"imu filter defaults: set IMU_GYRO_CUTOFF to 80 and MC_DTERM_CUTOFF to 30

tested on at least 5 different vehicles, including AeroFC. The values
should be conservative, good setups (with low vibrations) can increase
these values even further.

increasing IMU_GYRO_CUTOFF allows for better tuning gains (increased P).",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #542
",[cb30d66cefee4052e3fcc7b37fa919967175779b](https://github.com/PX4/PX4-Autopilot/commit/cb30d66cefee4052e3fcc7b37fa919967175779b),"convergence config: increase multirotor idle speed

- increase the minimum pwm value for multirotor mode since we experienced
the rear motor stalling in certain situations when throttle was low

Signed-off-by: Roman <bapstroman@gmail.com>",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #543
",[b5aded0db2c680ce8e95260c6cc6b69c69d3975d](https://github.com/PX4/PX4-Autopilot/commit/b5aded0db2c680ce8e95260c6cc6b69c69d3975d),update vtol mission tests to increase length,X,increase

"PX4-Autopilot
"," #544
",[01340df54521f06dc4a69070abd34cda9b941efc](https://github.com/PX4/PX4-Autopilot/commit/01340df54521f06dc4a69070abd34cda9b941efc),"Jenkins cleanup build creation

 - cleanup workspace when done and increase retention",X,increase

"PX4-Autopilot
"," #545
",[8a4d51c630fc7d09842464cd79efa7b9e5995666](https://github.com/PX4/PX4-Autopilot/commit/8a4d51c630fc7d09842464cd79efa7b9e5995666),FlightTasks: replaced all hrt_elapsed() calls and unneeded hrt_ calls to safe performance,Smith:General:How_Many_Times_Do_I_Have_to_Tell_You,performance

"PX4-Autopilot
"," #546
",[b5ecf9824d9dd7db7e9709dac614af64906626a3](https://github.com/PX4/PX4-Autopilot/commit/b5ecf9824d9dd7db7e9709dac614af64906626a3),"flight tasks: use placement new to reduce memory overhead and the need for dynamic allocations

In addition, we will need some shared data structure for the uorb
subscriptions.",X,memory

"PX4-Autopilot
"," #547
",[2b6e356c9175743f4b43c425ad527da4a4e361ab](https://github.com/PX4/PX4-Autopilot/commit/2b6e356c9175743f4b43c425ad527da4a4e361ab),FlightTaskManual: fix for the sideways oscillations in fast foward flight when using the vehicle yaw estimate,X,fast

"PX4-Autopilot
"," #548
",[59f3de192f8c553a45aa8f1c54c1ee840df57d60](https://github.com/PX4/PX4-Autopilot/commit/59f3de192f8c553a45aa8f1c54c1ee840df57d60),ManualSmoothingXY: velocity as criteria for direction change to prenvent fast acceleration at low spped,X,fast

"PX4-Autopilot
"," #549
",[7ac3c97aad041bd38b601db33d0f905a91878014](https://github.com/PX4/PX4-Autopilot/commit/7ac3c97aad041bd38b601db33d0f905a91878014),"Improve the Crazyflie MAVLink tunnel to increase efficiency

This change fragments MAVLink packets more efficiently and therefore increases the net throughput. This in turn makes the connection significantly more stable and the Crazyflie experience overall more usable.","New:Hard-coded-fine-tuning
New:Hard-coded-timing",increase

"PX4-Autopilot
"," #550
",[da57dbbce0c6985a51bba156d72d6a833d4bcac1](https://github.com/PX4/PX4-Autopilot/commit/da57dbbce0c6985a51bba156d72d6a833d4bcac1),Increase the MavLink module stack size,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #551
",[c16e17f47b5ac50c72ca90c37ac6a5936f782027](https://github.com/PX4/PX4-Autopilot/commit/c16e17f47b5ac50c72ca90c37ac6a5936f782027),mag_calibration: only allocate as much memory as needed,General:Hard-coding,memory

"PX4-Autopilot
"," #552
",[e7e791fb1a9a8b06e33f58661bbf03dab080c622](https://github.com/PX4/PX4-Autopilot/commit/e7e791fb1a9a8b06e33f58661bbf03dab080c622),"tailsitter: use forward transition throttle for climb-rate controlled mode

- the mc pos controller will decrease throttle during the transition
and thus the vehicle will not pick up enough airspeed to complete the
transition

Signed-off-by: Roman <bapstroman@gmail.com>",X,decrease

"PX4-Autopilot
"," #553
",[694df08b37fa14b520ad3b61f8bcb924926e3d9b](https://github.com/PX4/PX4-Autopilot/commit/694df08b37fa14b520ad3b61f8bcb924926e3d9b),"posix-configs: better tailsitter front transition parameters

- reduce height increase during front transition

Signed-off-by: Roman <bapstroman@gmail.com>",X,increase

"PX4-Autopilot
"," #554
",[7fa91ad3dd29816ff11bd85103b67604fdeb5f9f](https://github.com/PX4/PX4-Autopilot/commit/7fa91ad3dd29816ff11bd85103b67604fdeb5f9f),"posix-configs: increase tailsitter land speed

Signed-off-by: Roman <bapstroman@gmail.com>",X,increase
